[0, -5, -45, 20, 0, 0, 0, 50.0, -167.0, -403.0, -50.0, -15.0, -10.0, 53.0]
[0, -10, -45, 20, 0, 0, 0, 50.0, -202.0, -403.0, -50.0, 20.0, -10.0, 55.0]
[0, -5, -40, 20, 0, 0, 0, 54.0, -172.0, -403.0, -54.0, -10.0, -10.0, 56.0]
[0, -5, -35, 20, 0, 0, 0, 58.0, -177.0, -402.0, -58.0, -5.0, -11.0, 59.0]
[0, -10, -40, 20, 0, 0, 0, 54.0, -207.0, -402.0, -54.0, 25.0, -11.0, 61.0]
[0, -5, -30, 20, 0, 0, 0, 61.0, -182.0, -402.0, -61.0, 0.0, -11.0, 62.0]
[0, -5, -25, 20, 0, 0, 0, 64.0, -187.0, -401.0, -64.0, 5.0, -12.0, 65.0]
[0, -10, -35, 20, 0, 0, 0, 58.0, -212.0, -401.0, -58.0, 30.0, -12.0, 66.0]
[0, -5, -20, 20, 0, 0, 0, 66.0, -193.0, -401.0, -66.0, 11.0, -12.0, 68.0]
[0, 0, -40, 20, 0, 0, 0, 54.0, -137.0, -400.0, -54.0, -45.0, -13.0, 71.0]
[0, 0, -20, 20, 0, 0, 0, 66.0, -158.0, -400.0, -66.0, -24.0, -13.0, 71.0]
[0, 0, -10, 20, 0, 0, 0, 69.0, -170.0, -400.0, -69.0, -12.0, -13.0, 71.0]
[0, 0, -5, 20, 0, 0, 0, 70.0, -176.0, -400.0, -70.0, -6.0, -13.0, 71.0]
[0, 0, 0, 20, 0, 0, 0, 70.0, -182.0, -400.0, -70.0, 0.0, -13.0, 71.0]
[0, 0, 5, 20, 0, 0, 0, 70.0, -188.0, -400.0, -70.0, 6.0, -13.0, 71.0]
[0, 0, 10, 20, 0, 0, 0, 69.0, -194.0, -400.0, -69.0, 12.0, -13.0, 71.0]
[0, 0, 20, 20, 0, 0, 0, 66.0, -206.0, -400.0, -66.0, 24.0, -13.0, 71.0]
[0, 0, 40, 20, 0, 0, 0, 54.0, -227.0, -400.0, -54.0, 45.0, -13.0, 71.0]
[0, -5, -15, 20, 0, 0, 0, 68.0, -199.0, -400.0, -68.0, 17.0, -13.0, 71.0]
[0, 0, -45, 20, 0, 0, 0, 50.0, -132.0, -400.0, -50.0, -50.0, -13.0, 72.0]
[0, 0, -35, 20, 0, 0, 0, 58.0, -142.0, -400.0, -58.0, -40.0, -13.0, 72.0]
[0, 0, -30, 20, 0, 0, 0, 61.0, -147.0, -400.0, -61.0, -35.0, -13.0, 72.0]
[0, 0, -25, 20, 0, 0, 0, 64.0, -152.0, -400.0, -64.0, -30.0, -13.0, 72.0]
[0, 0, -15, 20, 0, 0, 0, 68.0, -164.0, -400.0, -68.0, -18.0, -13.0, 72.0]
[0, 0, 15, 20, 0, 0, 0, 68.0, -200.0, -400.0, -68.0, 18.0, -13.0, 72.0]
