[0, -40, -45, 105, 0, 0, 0, 141.0, -173.0, -208.0, -141.0, -9.0, -205.0, 249.0]
[0, -45, -45, 105, 0, 0, 0, 141.0, -191.0, -208.0, -141.0, 9.0, -205.0, 249.0]
[0, -35, -45, 105, 0, 0, 0, 141.0, -155.0, -206.0, -141.0, -27.0, -207.0, 252.0]
[0, -50, -45, 105, 0, 0, 0, 141.0, -209.0, -206.0, -141.0, 27.0, -207.0, 252.0]
[0, -30, -45, 105, 0, 0, 0, 141.0, -137.0, -203.0, -141.0, -45.0, -210.0, 257.0]
[0, -55, -45, 105, 0, 0, 0, 141.0, -227.0, -203.0, -141.0, 45.0, -210.0, 257.0]
[0, -40, -40, 105, 0, 0, 0, 152.0, -182.0, -200.0, -152.0, 0.0, -213.0, 262.0]
[0, -35, -40, 105, 0, 0, 0, 152.0, -165.0, -199.0, -152.0, -17.0, -214.0, 263.0]
[0, -45, -40, 105, 0, 0, 0, 152.0, -200.0, -199.0, -152.0, 18.0, -214.0, 263.0]
[0, -60, -45, 105, 0, 0, 0, 141.0, -244.0, -198.0, -141.0, 62.0, -215.0, 264.0]
[0, -25, -45, 105, 0, 0, 0, 141.0, -119.0, -198.0, -141.0, -63.0, -215.0, 265.0]
[0, -30, -40, 105, 0, 0, 0, 152.0, -148.0, -197.0, -152.0, -34.0, -216.0, 266.0]
[0, -50, -40, 105, 0, 0, 0, 152.0, -217.0, -196.0, -152.0, 35.0, -217.0, 267.0]
[5, -40, -45, 105, 0, 0, 0, 158.0, -173.0, -195.0, -158.0, -9.0, -218.0, 269.0]
[5, -45, -45, 105, 0, 0, 0, 158.0, -191.0, -195.0, -158.0, 9.0, -218.0, 269.0]
[0, -25, -40, 105, 0, 0, 0, 152.0, -131.0, -193.0, -152.0, -51.0, -220.0, 272.0]
[0, -55, -40, 105, 0, 0, 0, 152.0, -234.0, -193.0, -152.0, 52.0, -220.0, 272.0]
[5, -35, -45, 105, 0, 0, 0, 158.0, -155.0, -193.0, -158.0, -27.0, -220.0, 272.0]
[5, -50, -45, 105, 0, 0, 0, 158.0, -209.0, -193.0, -158.0, 27.0, -220.0, 272.0]
[0, -20, -45, 105, 0, 0, 0, 141.0, -102.0, -192.0, -141.0, -80.0, -221.0, 274.0]
[0, -65, -45, 105, 0, 0, 0, 141.0, -261.0, -192.0, -141.0, 79.0, -221.0, 274.0]
[0, -35, -35, 105, 0, 0, 0, 163.0, -176.0, -191.0, -163.0, -6.0, -222.0, 275.0]
[0, -40, -35, 105, 0, 0, 0, 163.0, -193.0, -191.0, -163.0, 11.0, -222.0, 276.0]
[0, -30, -35, 105, 0, 0, 0, 163.0, -160.0, -190.0, -163.0, -22.0, -223.0, 277.0]
[5, -30, -45, 105, 0, 0, 0, 158.0, -137.0, -190.0, -158.0, -45.0, -223.0, 277.0]
[5, -55, -45, 105, 0, 0, 0, 158.0, -227.0, -190.0, -158.0, 45.0, -223.0, 277.0]
[0, -45, -35, 105, 0, 0, 0, 163.0, -210.0, -189.0, -163.0, 28.0, -224.0, 278.0]
[0, -20, -40, 105, 0, 0, 0, 152.0, -114.0, -188.0, -152.0, -68.0, -225.0, 280.0]
[0, -25, -35, 105, 0, 0, 0, 163.0, -143.0, -187.0, -163.0, -39.0, -226.0, 281.0]
[0, -60, -40, 105, 0, 0, 0, 152.0, -251.0, -187.0, -152.0, 69.0, -226.0, 281.0]
[0, -50, -35, 105, 0, 0, 0, 163.0, -226.0, -186.0, -163.0, 44.0, -227.0, 283.0]
[5, -40, -40, 105, 0, 0, 0, 169.0, -182.0, -186.0, -169.0, 0.0, -227.0, 283.0]
